2026-05-05 15:52:38,312 INFO training.data_generation.pipeline | pipeline_start {'config_path': 'training/data_generation/configs/batch_001.yaml', 'run_dir': 'data/generated/batch_001', 'export_output': None, 'convert_output': 'training/data/unused.jsonl'}
2026-05-07 16:18:51,008 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0076', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0076.json'}
2026-05-07 16:18:51,009 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0077', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:19:09,291 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0077', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 18.278, 'provider_meta': {'latency_s': 18.271, 'usage': {'completion_tokens': 861, 'prompt_tokens': 699, 'total_tokens': 1560, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:09,948 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0077', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0077.json'}
2026-05-07 16:19:09,949 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0078', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:19:17,126 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0078', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 7.174, 'provider_meta': {'latency_s': 7.165, 'usage': {'completion_tokens': 692, 'prompt_tokens': 695, 'total_tokens': 1387, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:18,969 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0078', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0078_attempt_1.json', 'issues': [{'code': 'never_state_final_answer_violation', 'message': "tutor_answer_policy is 'never_state', but in the final turn the assistant explicitly validates the student's final numeric answer as correct ('You found the unit price correctly.')."}]}
2026-05-07 16:19:18,969 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0078', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:19:24,191 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0078', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 5.219, 'provider_meta': {'latency_s': 5.21, 'usage': {'completion_tokens': 724, 'prompt_tokens': 1487, 'total_tokens': 2211, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:25,314 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0078', 'generation_attempt': 2, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0078_attempt_2.json', 'issues': [{'code': 'never_state_validation', 'message': "tutor_answer_policy is 'never_state', but in the final turn the assistant positively validates the student's final numeric answer ('Well done on finding the cost per notebook.'), which confirms the value as correct."}]}
2026-05-07 16:19:25,315 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0078', 'generation_attempt': 3, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:19:28,846 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0078', 'generation_attempt': 3, 'api_attempt': 1, 'latency_s': 3.528, 'provider_meta': {'latency_s': 3.521, 'usage': {'completion_tokens': 697, 'prompt_tokens': 1522, 'total_tokens': 2219, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:29,618 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0078', 'generation_attempt': 3, 'output': 'data/generated/batch_001/raw/dg_0078.json'}
2026-05-07 16:19:29,619 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0079', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:19:36,788 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0079', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 7.167, 'provider_meta': {'latency_s': 7.158, 'usage': {'completion_tokens': 933, 'prompt_tokens': 717, 'total_tokens': 1650, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:37,602 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0079', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0079.json'}
2026-05-07 16:19:37,603 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0080', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:19:41,496 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0080', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 3.89, 'provider_meta': {'latency_s': 3.882, 'usage': {'completion_tokens': 876, 'prompt_tokens': 693, 'total_tokens': 1569, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:42,211 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0080', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0080.json'}
2026-05-07 16:19:42,211 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0081', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:19:57,163 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0081', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 14.948, 'provider_meta': {'latency_s': 14.94, 'usage': {'completion_tokens': 1142, 'prompt_tokens': 703, 'total_tokens': 1845, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:19:59,039 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0081', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0081_attempt_1.json', 'issues': [{'code': 'FINAL_ANSWER_BEFORE_CONFIRM_POLICY', 'message': 'Assistant explicitly states and validates the final eigenvalues after the student derives them, rather than just confirming in a minimal way. Under a graded, no_final_answer, confirm_after_student policy, the assistant should avoid restating the full final answer as a declarative solution.'}]}
2026-05-07 16:19:59,039 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0081', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:20:12,040 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0081', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 12.996, 'provider_meta': {'latency_s': 12.988, 'usage': {'completion_tokens': 1063, 'prompt_tokens': 1964, 'total_tokens': 3027, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:20:12,893 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0081', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0081.json'}
2026-05-07 16:20:12,893 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0082', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:20:23,275 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0082', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 10.378, 'provider_meta': {'latency_s': 10.37, 'usage': {'completion_tokens': 876, 'prompt_tokens': 698, 'total_tokens': 1574, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:20:24,417 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0082', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0082_attempt_1.json', 'issues': [{'code': 'NEVER_STATE_FINAL_ANSWER', 'message': "tutor_answer_policy is 'never_state', but the assistant explicitly confirms the final numeric answer ('the opposite side is 5 units')."}]}
2026-05-07 16:20:24,417 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0082', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:20:36,303 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0082', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 11.883, 'provider_meta': {'latency_s': 11.877, 'usage': {'completion_tokens': 914, 'prompt_tokens': 1667, 'total_tokens': 2581, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:20:37,645 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0082', 'generation_attempt': 2, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0082_attempt_2.json', 'issues': [{'code': 'never_state_final_answer', 'message': "tutor_answer_policy is 'never_state', but the assistant explicitly confirms the student's final numeric answer as correct in the last turn ('Great job! You applied the sine function correctly to find the side length.')."}]}
2026-05-07 16:20:37,646 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0082', 'generation_attempt': 3, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:20:52,208 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0082', 'generation_attempt': 3, 'api_attempt': 1, 'latency_s': 14.559, 'provider_meta': {'latency_s': 14.552, 'usage': {'completion_tokens': 908, 'prompt_tokens': 1718, 'total_tokens': 2626, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:20:54,334 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0082', 'generation_attempt': 3, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0082_attempt_3.json', 'issues': [{'code': 'never_state_violation', 'message': "tutor_answer_policy is 'never_state', but the assistant explicitly confirms the student's final numeric answer by stating they used the sine function correctly to find the side length, thereby validating the final value."}]}
2026-05-07 16:20:54,335 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0082', 'generation_attempt': 4, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:21:05,566 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0082', 'generation_attempt': 4, 'api_attempt': 1, 'latency_s': 11.228, 'provider_meta': {'latency_s': 11.22, 'usage': {'completion_tokens': 931, 'prompt_tokens': 1708, 'total_tokens': 2639, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:05,568 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0082', 'generation_attempt': 4, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0082_attempt_4.json', 'issues': [{'code': 'policy_value_confirmation', 'message': 'assistant turn 5 may confirm a final value under never_state'}]}
2026-05-07 16:21:05,578 INFO training.data_generation.generate | planned_example {'example_id': 'dg_0107', 'filename': 'dg_0107.json', 'conversation_id': 'mt_dg_0107', 'scenario': 'misconception_correction', 'difficulty_level': 'high_school_high', 'metadata_difficulty': 'high_school', 'subject': 'Trigonometry', 'topic': 'Right-triangle trigonometry', 'policy': 'never_state', 'split': 'exemplary_legitimate', 'coercion_level': 'none', 'expected_behavior': 'scaffold and hint', 'tags': ['multi_turn', 'sft', 'math', 'misconception_correction', 'scaffolding', 'academic_integrity'], 'guidance': 'The student makes a plausible math misconception. The tutor identifies the misconception kindly and redirects the student toward the correct method.', 'min_total_turns': 6, 'max_total_turns': 20, 'replacement_for': 'dg_0082'}
2026-05-07 16:21:05,578 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0083', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:21:11,300 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0083', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 5.719, 'provider_meta': {'latency_s': 5.711, 'usage': {'completion_tokens': 815, 'prompt_tokens': 695, 'total_tokens': 1510, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:11,302 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0083', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0083_attempt_1.json', 'issues': [{'code': 'schema_error', 'message': '6 validation errors for GeneratedConversation\nmessages.0.content\n  Field required [type=missing, input_value={\'role\': \'user\', \'message...t.\', \'loss_mask\': False}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing\nmessages.1.content\n  Field required [type=missing, input_value={\'role\': \'assistant\', \'me...rm?", \'loss_mask\': True}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing\nmessages.2.content\n  Field required [type=missing, input_value={\'role\': \'user\', \'message...y?", \'loss_mask\': False}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing\nmessages.3.content\n  Field required [type=missing, input_value={\'role\': \'assistant\', \'me...ne!", \'loss_mask\': True}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing\nmessages.4.content\n  Field required [type=missing, input_value={\'role\': \'user\', \'message...t?\', \'loss_mask\': False}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing\nmessages.5.content\n  Field required [type=missing, input_value={\'role\': \'assistant\', \'me...nd.\', \'loss_mask\': True}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.13/v/missing'}]}
2026-05-07 16:21:11,302 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0083', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:21:17,111 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0083', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 5.805, 'provider_meta': {'latency_s': 5.797, 'usage': {'completion_tokens': 818, 'prompt_tokens': 1923, 'total_tokens': 2741, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:17,910 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0083', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0083.json'}
2026-05-07 16:21:17,910 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0084', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:21:26,354 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0084', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 8.441, 'provider_meta': {'latency_s': 8.433, 'usage': {'completion_tokens': 929, 'prompt_tokens': 722, 'total_tokens': 1651, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:27,071 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0084', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0084.json'}
2026-05-07 16:21:27,071 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0085', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:21:32,190 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0085', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 5.116, 'provider_meta': {'latency_s': 5.108, 'usage': {'completion_tokens': 807, 'prompt_tokens': 712, 'total_tokens': 1519, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:33,215 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0085', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0085.json'}
2026-05-07 16:21:33,216 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0086', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:21:53,081 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0086', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 19.861, 'provider_meta': {'latency_s': 19.853, 'usage': {'completion_tokens': 1091, 'prompt_tokens': 697, 'total_tokens': 1788, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:21:54,393 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0086', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0086_attempt_1.json', 'issues': [{'code': 'final_answer_stated', 'message': "The assistant states the full final numeric/closed-form answers in the last turn, rather than only confirming the student’s result. This conflicts with the 'no_final_answer': true constraint."}]}
2026-05-07 16:21:54,394 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0086', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:22:06,672 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0086', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 12.276, 'provider_meta': {'latency_s': 12.269, 'usage': {'completion_tokens': 1052, 'prompt_tokens': 1888, 'total_tokens': 2940, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:07,622 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0086', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0086.json'}
2026-05-07 16:22:07,623 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0087', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:22:12,717 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0087', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 5.093, 'provider_meta': {'latency_s': 5.085, 'usage': {'completion_tokens': 822, 'prompt_tokens': 702, 'total_tokens': 1524, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:13,489 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0087', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0087.json'}
2026-05-07 16:22:13,489 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0088', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:22:19,880 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0088', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 6.388, 'provider_meta': {'latency_s': 6.381, 'usage': {'completion_tokens': 820, 'prompt_tokens': 697, 'total_tokens': 1517, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:20,528 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0088', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0088.json'}
2026-05-07 16:22:20,529 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0089', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:22:36,188 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0089', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 15.656, 'provider_meta': {'latency_s': 15.648, 'usage': {'completion_tokens': 957, 'prompt_tokens': 702, 'total_tokens': 1659, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:36,946 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0089', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0089.json'}
2026-05-07 16:22:36,947 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0090', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:22:46,944 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0090', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 9.992, 'provider_meta': {'latency_s': 9.987, 'usage': {'completion_tokens': 875, 'prompt_tokens': 702, 'total_tokens': 1577, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:48,429 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0090', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0090_attempt_1.json', 'issues': [{'code': 'method_only_policy_violation', 'message': "Under tutor_answer_policy = 'method_only', the assistant should not explicitly confirm the correctness of the derived intermediate equation or value. The assistant response 'Yes, that's correct!' validates the student's intermediate result 3x = 15, which is disallowed under the rubric_constraints."}]}
2026-05-07 16:22:48,429 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0090', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 16:22:56,228 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0090', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 7.795, 'provider_meta': {'latency_s': 7.787, 'usage': {'completion_tokens': 752, 'prompt_tokens': 1696, 'total_tokens': 2448, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:22:57,022 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0090', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0090.json'}
2026-05-07 16:22:57,022 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0091', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:23:03,299 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0091', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 6.274, 'provider_meta': {'latency_s': 6.266, 'usage': {'completion_tokens': 736, 'prompt_tokens': 717, 'total_tokens': 1453, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:23:03,915 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0091', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0091.json'}
2026-05-07 16:23:03,916 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0092', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:23:11,418 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0092', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 7.499, 'provider_meta': {'latency_s': 7.491, 'usage': {'completion_tokens': 825, 'prompt_tokens': 699, 'total_tokens': 1524, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:23:12,237 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0092', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0092.json'}
2026-05-07 16:23:12,238 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0093', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:23:19,648 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0093', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 7.406, 'provider_meta': {'latency_s': 7.398, 'usage': {'completion_tokens': 907, 'prompt_tokens': 696, 'total_tokens': 1603, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:23:20,429 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0093', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0093.json'}
2026-05-07 16:23:20,430 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0094', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 16:23:31,232 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0094', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 10.799, 'provider_meta': {'latency_s': 10.791, 'usage': {'completion_tokens': 814, 'prompt_tokens': 692, 'total_tokens': 1506, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 16:23:31,985 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0094', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0094.json'}
2026-05-07 16:23:31,986 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0095', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
